name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,namelink,inv,bar,barinv,dig_sym_type,r3_orbit,r3_orbit_length,cable_arr_poly,slice
7.45088,O1O2U3O4O5U2U1O6U5O3U6O7U4U7,"[[ 0 -1 -1  0  0  1  0  1]
 [ 1  0  0 -1  2  2  0  1]
 [ 1  0  0  0  1  1  0  1]
 [ 0  1  0  0 -1  1 -1  0]
 [ 0 -2 -1  1  0 -1  1  1]
 [-1 -2 -1 -1  1  0  1  0]
 [ 0  0  0  1 -1 -1  0  0]
 [-1 -1 -1  0 -1  0  0  0]]","[[ 0  1  0  0  0 -1]
 [-1  0  1  1 -1 -2]
 [ 0 -1  0  1  1 -2]
 [ 0 -1 -1  0  1  0]
 [ 0  1 -1 -1  0  1]
 [ 1  2  2  0 -1  0]]",False,"[-1, 0, 0, 0, 1, -1, -1, 1, 2, -1, -1, 2, -1, 0, -1]","[-1, 0, 0, 0, 1, -1, -1, 1, 2, -1, -1, 2, -1, 0, -1]",t^{5} + 15 t^{3} + 12 t,t^{6} + 17 t^{4} + 32 t^{2},"[-1, 0, 0, 0, 1, -1, 1, 2, 0, -1, -1, 2, -1, 2, 0]","[-1, 0, 0, 0, 1, 0, 2, 2, 0, -1, -1, 2, -1, 1, -1]","[-1, 0, 0, 0, 1, -1, 0, 2, 2, -1, -1, 1, -1, -1, -1]","[0, 0, 0]","[[{1, 7}, {3, 6}, {2, 5}, {4}], [{1, 7}, {4, 6}, {2, 5}, {3}], [{1, 7}, {6}, {2, 5}, {3, 4}], [{1, 7}, {6}, {2, 5}, {4}, {3}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {3, 6}, {1, 5}, {4}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {5, 6}, {1, 4}, {3}], [{2, 7}, {6}, {1, 5}, {3, 4}], [{2, 7}, {6}, {1, 5}, {4}, {3}], [{3, 7}, {1, 6}, {4, 5}, {2}], [{3, 7}, {5, 6}, {1, 4}, {2}], [{7}, {1, 6}, {4, 5}, {2, 3}], [{7}, {1, 6}, {4, 5}, {3}, {2}], [{7}, {5, 6}, {1, 4}, {2, 3}], [{7}, {5, 6}, {1, 4}, {3}, {2}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.45088"">7.45088</a>",O1O2U3O4O5U6U2O6U7O3U1O7U5U4,O1O2U3O4U5O3U6O7O6U2U1O5U7U4,O1O2U1O3U4O5U3O6O7U5U2O4U7U6,"[0, 0, 0]","{'O1O2U3O4O5U2U1O6U5O3U6O7U4U7', 'O1O2U3O4U5U2O6O7U4U1O5U7O3U6'}",2,,False
7.45089,O1O2U3O4O5U2U4O6U1O3U5O7U6U7,"[[ 0 -1 -1  0  0  1  0  1]
 [ 1  0 -1  0  1  2  1  1]
 [ 1  1  0  0  1  1  0  0]
 [ 0  0  0  0  0  0 -1  0]
 [ 0 -1 -1  0  0  1  1  0]
 [-1 -2 -1  0 -1  0  1  1]
 [ 0 -1  0  1 -1 -1  0  1]
 [-1 -1  0  0  0 -1 -1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  1  1  0 -1 -1 -2]
 [-1 -1  0 -1  0  0  0 -1]
 [ 0 -1  1  0  1 -1  0 -1]
 [ 0  0  0 -1  0  0  0  0]
 [ 0  1  0  1  0  0 -1 -1]
 [ 1  1  0  0  0  1  0  1]
 [ 1  2  1  1  0  1 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, -1, -1, 0, 1, 1, 2, 1, 0, 0, 0, 1, -1, 1, 0, 1, 0, 0, 0, 1, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, -1, 0, 1, 1, 2, 1, 0, 0, 0, 1, -1, 1, 0, 1, 0, 0, 0, 1, 1, -1]",t^{7} + 16 t^{5} + 28 t^{3} + 6 t,t^{8} + 20 t^{6} + 50 t^{4} + 15 t^{2},"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, -1, 0, 0, 1, -1, 2, 0, 1, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, -1, 1, 0, 1, 0, 0, 0, 1, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, -1, 0, 0, 0, -1, 1, -1, 0, 1, -1]","[0, 0, 0]","[[{1, 7}, {4, 6}, {2, 5}, {3}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{4, 7}, {1, 6}, {3, 5}, {2}], [{4, 7}, {5, 6}, {1, 3}, {2}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.45089"">7.45089</a>",O1O2U3O4O5U6U7O6U1O3U5O7U2U4,O1O2U3O4U5O6U7O3O7U4U1O5U2U6,O1O2U1O3U4O5U2O6O7U3U6O4U7U5,"[0, 0, 0]","{'O1O2U3O4O5U2U4O6U1O3U5O7U6U7', 'O1O2U1O3U2O4U5U3O6O7U4U7O5U6'}",2,,False
7.45090,O1O2U3O4O5U2U4O6U1O3U6O7U5U7,"[[ 0 -1 -1  0  0  1  0  1]
 [ 1  0 -1  0  1  3  0  1]
 [ 1  1  0  0  1  1 -1  1]
 [ 0  0  0  0  0 -1  0  0]
 [ 0 -1 -1  0  0  1  0  1]
 [-1 -3 -1  1 -1  0  0  1]
 [ 0  0  1  0  0  0  0  0]
 [-1 -1 -1  0 -1 -1  0  0]]","[[ 0  1  1  0  0 -1 -1]
 [-1  0  1  1  0 -1 -3]
 [-1 -1  0  0  0 -1 -1]
 [ 0 -1  0  0  0  0  0]
 [ 0  0  0  0  0  1  0]
 [ 1  1  1  0 -1  0  1]
 [ 1  3  1  0  0 -1  0]]",False,"[-1, -1, 0, 0, 1, 1, -1, -1, 0, 1, 3, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1]","[-1, -1, 0, 0, 1, 1, -1, -1, 0, 1, 3, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1]",t^{6} + 16 t^{4} + 24 t^{2} + 1,t^{7} + 20 t^{5} + 34 t^{3} + 5 t,"[-1, -1, 0, 0, 1, 1, -1, 1, 2, 1, 1, 1, 1, -1, 1, 0, 2, 1, 1, 1, -1]","[-1, -1, 0, 0, 1, 1, -1, 1, 1, 1, 1, 1, 2, -1, 1, 0, 1, 2, 1, 1, -1]","[-1, -1, 0, 0, 1, 1, -1, 0, 0, 1, 3, -1, 0, 1, 1, 0, 0, 0, 0, -1, -1]","[0, 0, 0]","[[{1, 7}, {3, 6}, {2, 5}, {4}]]",0,1,"<a href=""/flatknot/7.45090"">7.45090</a>",O1O2U3O4O5U6U1O6U7O3U5O7U2U4,O1O2U3O4U5O3U6O7O6U4U1O5U2U7,O1O2U1O3U4O5U3O6O7U2U6O4U7U5,"[0, 0, 0]",{'O1O2U3O4O5U2U4O6U1O3U6O7U5U7'},1,,
7.45091,O1O2U3O4O5U2U4O6U7O3U5O7U1U6,"[[ 0 -1 -1  0  0  1  1  0]
 [ 1  0 -1  0  0  2  1  1]
 [ 1  1  0  0  1  1  0  1]
 [ 0  0  0  0  0  0  1  0]
 [ 0  0 -1  0  0  1  1 -1]
 [-1 -2 -1  0 -1  0  0 -1]
 [-1 -1  0 -1 -1  0  0 -1]
 [ 0 -1 -1  0  1  1  1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0 -1 -1 -1 -2]
 [-1  0  0 -1 -1 -1  0 -1]
 [ 0  0  1  0  0  0  0  0]
 [ 0  1  1  0  0  1 -1 -1]
 [ 0  1  1  0 -1  0 -1  0]
 [ 1  1  0  0  1  1  0  1]
 [ 1  2  1  0  1  0 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, -1, 1, 1, 1, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",t^{7} + 16 t^{5} + 36 t^{3} + 19 t,t^{8} + 20 t^{6} + 48 t^{4} + 27 t^{2},"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, -1, 0, 1, 0, 0, 0, 0, 1, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, -1, 1, 1, 1, 1, 0]","[0, 0, 0]","[[{1, 7}, {2, 6}, {3, 5}, {4}], [{1, 7}, {4, 6}, {3, 5}, {2}], [{1, 7}, {6}, {3, 5}, {2, 4}], [{1, 7}, {6}, {3, 5}, {4}, {2}], [{3, 7}, {2, 6}, {1, 5}, {4}], [{4, 7}, {1, 6}, {2, 5}, {3}], [{5, 7}, {2, 6}, {4}, {1, 3}], [{5, 7}, {4, 6}, {1, 3}, {2}], [{5, 7}, {6}, {2, 4}, {1, 3}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.45091"">7.45091</a>",O1O2U3O4O5U6U5O7U1O3U7O6U2U4,O1O2U3O4U5O6U4O7O3U7U1O5U2U6,O1O2U3O4U5O3U1O6O7U4U6O5U7U2,"[0, 0, 0]","{'O1O2U1O3U2O4U5U3O6O5U7U4O7U6', 'O1O2U3O4O5U2U4O6U7O3U5O7U1U6'}",2,,False
7.45092,O1O2U3O4O5U2U5O6U1O3U6O7U4U7,"[[ 0 -1 -1  0  0  1  0  1]
 [ 1  0 -1  0  2  1  0  1]
 [ 1  1  0  0  1  1 -1  1]
 [ 0  0  0  0 -1  1  0  0]
 [ 0 -2 -1  1  0  0  0  1]
 [-1 -1 -1 -1  0  0  0  0]
 [ 0  0  1  0  0  0  0  0]
 [-1 -1 -1  0 -1  0  0  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0  0 -1 -1 -1]
 [-1  0  0  0 -1  0 -1 -1]
 [ 0  0  0  0  0  0  1  0]
 [ 0  0  1  0  0  1 -1 -2]
 [ 0  1  0  0 -1  0  0  0]
 [ 1  1  1 -1  1  0  0  1]
 [ 1  1  1  0  2  0 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, -1, 0, -1, 1, 2, 0, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 2, 1, 1, -1, 0, 1, 1, 1, 0, 0, 0, 0, -1, 0, 1, 1, 0, 0]",t^{7} + 14 t^{5} + 36 t^{3} + 17 t,t^{8} + 18 t^{6} + 56 t^{4} + 32 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 2, 1, 1, -1, 1, 1, 1, 1, -1, 0, 0, 1, 0, 1, 0, 1, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 0, 1, 1, 0, -1, 0, 1, 2, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 2, 1, 1, -1, 0, 1, 1, 1, 0, 0, 0, 0, -1, 0, 1, 1, 0, 0]","[0, 0, 0]","[[{1, 7}, {2, 6}, {4, 5}, {3}], [{1, 7}, {4, 6}, {2, 5}, {3}], [{1, 7}, {5, 6}, {2, 4}, {3}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {5, 6}, {1, 4}, {3}], [{3, 7}, {4, 6}, {2, 5}, {1}], [{7}, {4, 6}, {2, 5}, {1, 3}], [{7}, {4, 6}, {3, 5}, {1, 2}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.45092"">7.45092</a>",O1O2U3O4O5U6U2O6U7O3U5O7U1U4,O1O2U3O4U5O3U6O7O6U4U1O5U7U2,O1O2U1O3U4O5U3O6O7U6U2O4U7U5,"[0, 0, 0]",{'O1O2U3O4O5U2U5O6U1O3U6O7U4U7'},1,,False
7.45093,O1O2U3O4O5U2U5O6U7O3U1O7U4U6,"[[ 0 -1 -1  0  0  1  1  0]
 [ 1  0  0  0  0  1  0  2]
 [ 1  0  0  0  1  1  0  2]
 [ 0  0  0  0  1  1  1 -1]
 [ 0  0 -1 -1  0  0  1  0]
 [-1 -1 -1 -1  0  0  0 -1]
 [-1  0  0 -1 -1  0  0 -1]
 [ 0 -2 -2  1  0  1  1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0 -1 -1 -1 -1]
 [-1  0  0 -1 -1 -1  0  0]
 [ 0  0  1  0  0 -1  0 -1]
 [ 0  1  1  0  0  1 -2 -2]
 [ 0  1  1  1 -1  0  0  0]
 [ 1  1  0  0  2  0  0  0]
 [ 1  1  0  1  2  0  0  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, -1, 2, 2, 0, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, -1, 0, 1, 1, 2, -1, 1, 1, 1, 2, 0, -1, 0, 0, 1, 1, 0, 0, 0, 0]",t^{7} + 18 t^{5} + 65 t^{3} + 47 t,t^{8} + 22 t^{6} + 87 t^{4} + 72 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, 0, -1, 0, 1, 1, 2, -1, 1, 1, 1, 2, 0, -1, 0, 0, 1, 1, 0, 0, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 1, -1, 1, 1, 1, 0, -1, -1, 0, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 1, 2, 0, 1, 1, -1, 1, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 0]","[[{4, 7}, {2, 6}, {1, 5}, {3}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.45093"">7.45093</a>",O1O2U3O4O5U6U2O7U5O3U7O6U1U4,O1O2U3O4U5O6U4O7O3U6U1O5U7U2,O1O2U3O4U5O3U1O6O7U6U2O5U7U4,"[0, 0, 0]",{'O1O2U3O4O5U2U5O6U7O3U1O7U4U6'},1,,False
7.45094,O1O2U3O4O5U4U1O6U5O3U6O7U2U7,"[[ 0 -1  0  0 -1  1  0  1]
 [ 1  0  1  0  0  2  0  1]
 [ 0 -1  0  1 -1  0  0  1]
 [ 0  0 -1  0  0  0 -1  1]
 [ 1  0  1  0  0  1  1  0]
 [-1 -2  0  0 -1  0  1  0]
 [ 0  0  0  1 -1 -1  0  0]
 [-1 -1 -1 -1  0  0  0  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  1  0  0 -1 -2]
 [-1  0  0  0 -1 -1  0 -1]
 [ 0 -1  0  0  1  0 -1  0]
 [ 0  0  1 -1  0 -1  0  0]
 [ 0  0  1  0  1  0 -1 -1]
 [ 1  1  0  1  0  1  0  0]
 [ 1  2  1  0  0  1  0  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, 1, 2, 0, 1, 1, 0, 1, -1, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, 1, 2, 0, 1, 1, 0, 1, -1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",t^{7} + 14 t^{5} + 45 t^{3} + 4 t,t^{8} + 18 t^{6} + 71 t^{4} + 15 t^{2},"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, -1, 1, 0, -1, 2, 1, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 2, 0, 1, -1, -1, 1, 1, 0, 0, 0, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, -1, -1, 1, 0, 0, 0, -1, 1, 0, 0]","[0, 0, 0]","[[{1, 7}, {6}, {4, 5}, {2, 3}], [{2, 7}, {1, 6}, {3, 5}, {4}], [{4, 7}, {1, 6}, {3, 5}, {2}], [{4, 7}, {3, 6}, {1, 5}, {2}], [{4, 7}, {5, 6}, {1, 3}, {2}], [{7}, {1, 6}, {3, 5}, {2, 4}], [{7}, {1, 6}, {3, 5}, {4}, {2}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.45094"">7.45094</a>",O1O2U3O4O5U6U4O6U7O3U1O7U5U2,O1O2U3O4U5O3U6O7O6U2U7O5U1U4,O1O2U1O3U4O5U3O6O7U5U7O4U2U6,"[0, 0, 0]","{'O1O2U3O4O5U4U1O6U5O3U6O7U2U7', 'O1O2U1O3U4U2O5O6U3U7O4U6O7U5'}",2,,False
7.45095,O1O2U3O4O5U4U2O6U1O3U5O7U6U7,"[[ 0 -1  0  0 -1  1  0  1]
 [ 1  0  0  0  0  2  1  1]
 [ 0  0  0  0  0  1  0  0]
 [ 0  0  0  0 -1  0 -1  0]
 [ 1  0  0  1  0  1  1  0]
 [-1 -2 -1  0 -1  0  1  1]
 [ 0 -1  0  1 -1 -1  0  1]
 [-1 -1  0  0  0 -1 -1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  1  1  0 -1 -1 -2]
 [-1 -1  0 -1  0  0  0 -1]
 [ 0 -1  1  0  1  0 -1 -1]
 [ 0  0  0 -1  0  0 -1  0]
 [ 0  1  0  0  0  0  0  0]
 [ 1  1  0  1  1  0  0  0]
 [ 1  2  1  1  0  0  0  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, -1, -1, 0, 1, 1, 2, 1, 0, 0, 0, 1, -1, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, -1, -1, 0, 1, 1, 2, 1, 0, 0, 0, 1, -1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",t^{7} + 14 t^{5} + 31 t^{3} + 14 t,t^{8} + 18 t^{6} + 55 t^{4} + 30 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, -1, 0, 2, 0, 0, 1, 1, 0, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1, -1, 0, 0, 1, -1, -1]","[0, 0, 0]","[[{1, 7}, {3, 6}, {4, 5}, {2}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{4, 7}, {2, 6}, {3, 5}, {1}], [{4, 7}, {2, 6}, {5}, {1, 3}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.45095"">7.45095</a>",O1O2U3O4O5U6U7O6U1O3U5O7U4U2,O1O2U3O4U5O6U7O3O7U4U2O5U1U6,O1O2U1O3U4O5U2O6O7U3U7O4U6U5,"[0, 0, 0]",{'O1O2U3O4O5U4U2O6U1O3U5O7U6U7'},1,,False
7.45096,O1O2U3O4O5U4U2O6U1O3U6O7U5U7,"[[ 0 -1  0  0 -1  1  0  1]
 [ 1  0  0  0  0  3  0  1]
 [ 0  0  0  0  0  1 -1  1]
 [ 0  0  0  0 -1 -1  0  0]
 [ 1  0  0  1  0  1  0  1]
 [-1 -3 -1  1 -1  0  0  1]
 [ 0  0  1  0  0  0  0  0]
 [-1 -1 -1  0 -1 -1  0  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  1  1  0 -1 -1 -3]
 [-1 -1  0  0  0 -1 -1 -1]
 [ 0 -1  0  0  0  0 -1  0]
 [ 0  0  0  0  0  1  0  0]
 [ 0  1  1  0 -1  0  0  0]
 [ 1  1  1  1  0  0  0  0]
 [ 1  3  1  0  0  0  0  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, -1, -1, 0, 1, 1, 3, 0, 0, 1, 1, 1, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, -1, -1, 0, 1, 1, 3, 0, 0, 1, 1, 1, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0]",t^{7} + 18 t^{5} + 37 t^{3} + 19 t,t^{8} + 22 t^{6} + 59 t^{4} + 42 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 2, 1, -1, 1, 1, 0, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 1, 0, 1, 2, -1, 1, -1, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 0, 0, 1, 1, 1, -1, 0, 1, 1, 0, 0, 0, 0, -1, -1]","[0, 0, 0]","[[{4, 7}, {2, 6}, {1, 5}, {3}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.45096"">7.45096</a>",O1O2U3O4O5U6U1O6U7O3U5O7U4U2,O1O2U3O4U5O3U6O7O6U4U2O5U1U7,O1O2U1O3U4O5U3O6O7U2U7O4U6U5,"[0, 0, 0]",{'O1O2U3O4O5U4U2O6U1O3U6O7U5U7'},1,,False
7.45097,O1O2U3O4O5U4U2O6U7O3U1O7U5U6,"[[ 0 -1  0  0 -1  1  1  0]
 [ 1  0  1  0  0  1  0  2]
 [ 0 -1  0  0  0  1  0  1]
 [ 0  0  0  0 -1  1  1 -1]
 [ 1  0  0  1  0  1  1  1]
 [-1 -1 -1 -1 -1  0  1 -1]
 [-1  0  0 -1 -1 -1  0 -1]
 [ 0 -2 -1  1 -1  1  1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  1 -1 -1 -1 -1 -1]
 [-1 -1  0  0 -1 -1  0 -1]
 [ 0  1  0  0  1  0 -1  0]
 [ 0  1  1 -1  0  1 -2 -1]
 [ 0  1  1  0 -1  0  0 -1]
 [ 1  1  0  1  2  0  0  0]
 [ 1  1  1  0  1  1  0  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, -1, 0, 1, 0, -1, 2, 1, 0, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, -1, 0, 0, 1, -1, 0, -1, 1, 0, 0]",t^{7} + 18 t^{5} + 50 t^{3} + 23 t,t^{8} + 22 t^{6} + 70 t^{4} + 36 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, 0, -1, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, -1, 0, 0, 1, -1, 0, -1, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 0, 1, -1, 1, 1, 1, 1, -1]","[0, 0, 0]","[[{1, 7}, {2, 6}, {4, 5}, {3}], [{1, 7}, {4, 6}, {2, 5}, {3}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {3, 6}, {5}, {1, 4}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {4, 6}, {3, 5}, {1}], [{2, 7}, {4, 6}, {5}, {1, 3}], [{3, 7}, {4, 6}, {1, 5}, {2}], [{5, 7}, {4, 6}, {3}, {1, 2}], [{6, 7}, {4, 5}, {3}, {1, 2}], [{7}, {4, 6}, {1, 5}, {2, 3}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.45097"">7.45097</a>",O1O2U3O4O5U6U1O7U5O3U7O6U4U2,O1O2U3O4U5O6U4O7O3U6U2O5U1U7,O1O2U3O4U5O3U1O6O7U2U7O5U6U4,"[0, 0, 0]",{'O1O2U3O4O5U4U2O6U7O3U1O7U5U6'},1,,False
7.45098,O1O2U3O4O5U4U2O6U7O3U5O7U1U6,"[[ 0 -1  0  0 -1  1  1  0]
 [ 1  0  0  0 -1  2  1  1]
 [ 0  0  0  0  0  1  0  0]
 [ 0  0  0  0 -1  0  1  0]
 [ 1  1  0  1  0  1  1  0]
 [-1 -2 -1  0 -1  0  0 -1]
 [-1 -1  0 -1 -1  0  0 -1]
 [ 0 -1  0  0  0  1  1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0 -1 -1 -1 -1]
 [-1  0  0 -1  0 -1 -1 -2]
 [ 0  0  1  0  0  0  0  0]
 [ 0  1  0  0  0  0 -1  0]
 [ 0  1  1  0  0  0  0 -1]
 [ 1  1  1  0  1  0  0  1]
 [ 1  1  2  0  0  1 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",t^{7} + 14 t^{5} + 31 t^{3} + 16 t,t^{8} + 18 t^{6} + 43 t^{4} + 25 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 0]","[[{1, 7}, {4, 6}, {2, 5}, {3}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{5, 7}, {4, 6}, {3}, {1, 2}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.45098"">7.45098</a>",O1O2U3O4O5U6U5O7U1O3U7O6U4U2,O1O2U3O4U5O6U4O7O3U7U2O5U1U6,O1O2U3O4U5O3U1O6O7U4U7O5U6U2,"[0, 0, 0]",{'O1O2U3O4O5U4U2O6U7O3U5O7U1U6'},1,,False
