name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,namelink,inv,bar,barinv,dig_sym_type,r3_orbit,r3_orbit_length,cable_arr_poly,slice
7.44534,O1O2U3O4O5U1O6U5U7O3U6O7U4U2,"[[ 0 -2  1  0  0  0  1  0]
 [ 2  0  2  1  1  1  0  3]
 [-1 -2  0  0 -1 -1  1 -1]
 [ 0 -1  0  0  0  0  0  0]
 [ 0 -1  1  0  0 -1  2 -1]
 [ 0 -1  1  0  1  0  1 -1]
 [-1  0 -1  0 -2 -1  0 -1]
 [ 0 -3  1  0  1  1  1  0]]","[[ 0  1  1  0  0  0  0 -2]
 [-1  0  1  0 -1 -1 -1 -2]
 [-1 -1  0  0 -1 -1 -2  0]
 [ 0  0  0  0  0  0  0 -1]
 [ 0  1  1  0  0  1  1 -3]
 [ 0  1  1  0 -1  0  1 -1]
 [ 0  1  2  0 -1 -1  0 -1]
 [ 2  2  0  1  3  1  1  0]]",True,"[-1, -1, 0, 0, 0, 0, 2, -1, 0, 1, 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 0, 1, -1, -1, 3, -1, 1, 1]","[-2, 0, 0, 0, 0, 1, 1, -1, 1, 1, 1, 1, 3, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 1, -1]",t^{7} + 29 t^{5} + 105 t^{3} + 15 t,t^{8} + 35 t^{6} + 140 t^{4} + 27 t^{2} + 1,"[-2, 0, 0, 0, 0, 1, 1, -1, 1, 1, 1, 1, 3, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 1, -1]","[-1, -1, 0, 0, 0, 0, 2, -1, -1, 0, 0, 1, 3, 0, 0, 0, 1, 1, -1, -1, 0, 1, -1, 0, 1, 0, -1, 1]","[-2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 3, 0, 2, -1, 0, -1, 2, 1, 0, -1, 1, 1, 0, 0, 0, 1, 1, -1]","[0, 0, 0]","[[{3, 7}, {5, 6}, {2, 4}, {1}]]",1,6*K1**2 - 3*K2 - 2,"<a href=""/flatknot/7.44534"">7.44534</a>",O1O2U3O4O5U4U2O6U7O3U6U1O7U5,O1O2U3O4U2O5O6U7U6O3U5U1O7U4,O1O2U3O4U5O3O6U4O7U6U2O5U1U7,"[0, 0, 0]",{'O1O2U3O4O5U1O6U5U7O3U6O7U4U2'},1,,False
7.44535,O1O2U3O4O5U1O6U7U6O3U5O7U2U4,"[[ 0 -2  0  0  1  1  1 -1]
 [ 2  0  1  2  2  0  0  2]
 [ 0 -1  0  0  0  0  1 -1]
 [ 0 -2  0  0  1  1  1  0]
 [-1 -2  0 -1  0  1  1 -3]
 [-1  0  0 -1 -1  0  0 -2]
 [-1  0 -1 -1 -1  0  0 -1]
 [ 1 -2  1  0  3  2  1  0]]","[[ 0  1  1  1  0  0 -1 -2]
 [-1  0  1  1  0 -1 -3 -2]
 [-1 -1  0  0  0 -1 -2  0]
 [-1 -1  0  0 -1 -1 -1  0]
 [ 0  0  0  1  0  0 -1 -1]
 [ 0  1  1  1  0  0  0 -2]
 [ 1  3  2  1  1  0  0 -2]
 [ 2  2  0  0  1  2  2  0]]",True,"[-1, -1, -1, 0, 0, 1, 2, -1, -1, 0, 1, 3, 2, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 2]","[-2, -1, 0, 0, 1, 1, 1, -1, 0, 1, 1, 3, 3, 1, 0, -1, 0, 1, 0, 0, 0, 0, 1, 1, 0, -1, -1, 0]",t^{7} + 34 t^{5} + 61 t^{3} + 8 t,t^{8} + 42 t^{6} + 86 t^{4} + 15 t^{2},"[-2, -1, 0, 0, 1, 1, 1, -1, 0, 1, 1, 3, 3, 1, 0, -1, 0, 1, 0, 0, 0, 0, 1, 1, 0, -1, -1, 0]","[-1, -1, -1, 0, 0, 1, 2, -1, 0, 0, 0, 1, 3, 1, 0, 1, -1, 1, 0, 1, 0, 3, 0, 1, 0, 0, 1, -1]","[-2, -1, 0, 0, 1, 1, 1, 2, 1, 2, 0, 0, 2, 1, 0, 1, 2, 3, 0, 1, 0, 0, 1, 1, 1, 0, -1, -1]","[0, 0, 0]","[[{2, 7}, {4, 6}, {5}, {1, 3}], [{2, 7}, {5, 6}, {4}, {1, 3}], [{2, 7}, {6}, {4, 5}, {1, 3}], [{2, 7}, {6}, {5}, {4}, {1, 3}]]",1,2*K1**2 - K2,"<a href=""/flatknot/7.44535"">7.44535</a>",O1O2U3O4O5U2U4O6U1O3U7U6O7U5,O1O2U3O4U1O5O6U7U5O3U6U4O7U2,O1O2U3O4U5O6O3U6O7U4U1O5U2U7,"[0, 0, 0]",{'O1O2U3O4O5U1O6U7U6O3U5O7U2U4'},1,,False
7.44536,O1O2U3O4O5U1O6U7U6O3U5O7U4U2,"[[ 0 -2  1  0  0  1  1 -1]
 [ 2  0  2  2  1  0  0  2]
 [-1 -2  0  0 -1  0  1 -2]
 [ 0 -2  0  0  0  1  1  0]
 [ 0 -1  1  0  0  1  1 -2]
 [-1  0  0 -1 -1  0  0 -2]
 [-1  0 -1 -1 -1  0  0 -1]
 [ 1 -2  2  0  2  2  1  0]]","[[ 0  1  1  1  0  0 -1 -2]
 [-1  0  1  0  0 -1 -2 -2]
 [-1 -1  0  0 -1 -1 -1  0]
 [-1  0  0  0 -1 -1 -2  0]
 [ 0  0  1  1  0  0  0 -2]
 [ 0  1  1  1  0  0 -2 -1]
 [ 1  2  1  2  0  2  0 -2]
 [ 2  2  0  0  2  1  2  0]]",True,"[-1, -1, -1, 0, 0, 1, 2, -1, 0, 0, 1, 2, 2, 0, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 2, 2, 1, 2]","[-2, -1, 0, 0, 1, 1, 1, -1, 0, 1, 1, 3, 3, 1, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0]",t^{7} + 32 t^{5} + 111 t^{3} + 27 t,t^{8} + 40 t^{6} + 148 t^{4} + 44 t^{2},"[-2, -1, 0, 0, 1, 1, 1, -1, 0, 1, 1, 3, 3, 1, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0]","[-1, -1, -1, 0, 0, 1, 2, -1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, -1, 1, 1, 0, -1]","[-2, -1, 0, 0, 1, 1, 1, 2, 1, 2, 0, 0, 2, 2, 0, 1, 2, 2, 0, 1, 1, 1, 1, 1, 0, 0, -1, 0]","[0, 0, 0]","[[{1, 7}, {2, 6}, {3, 5}, {4}], [{1, 7}, {3, 6}, {2, 5}, {4}], [{1, 7}, {4, 6}, {3, 5}, {2}], [{1, 7}, {5, 6}, {4}, {2, 3}], [{1, 7}, {6}, {3, 5}, {2, 4}], [{1, 7}, {6}, {3, 5}, {4}, {2}]]",1,14*K1**2 - 7*K2 - 6,"<a href=""/flatknot/7.44536"">7.44536</a>",O1O2U3O4O5U4U2O6U1O3U7U6O7U5,O1O2U3O4U1O5O6U7U6O3U5U4O7U2,O1O2U3O4U5O6O3U6O7U4U2O5U1U7,"[0, 0, 0]",{'O1O2U3O4O5U1O6U7U6O3U5O7U4U2'},1,,False
7.44537,O1O2U3O4O5U2O6U1U5O3U6O7U4U7,"[[ 0 -2 -1  0  0  1  1  1]
 [ 2  0  0  0  3  2  1  1]
 [ 1  0  0  0  1  1  0  1]
 [ 0  0  0  0 -1  1  0  0]
 [ 0 -3 -1  1  0 -1  1  1]
 [-1 -2 -1 -1  1  0  1  0]
 [-1 -1  0  0 -1 -1  0  0]
 [-1 -1 -1  0 -1  0  0  0]]","[[ 0  1  1  1  0  0 -1 -2]
 [-1  0  1  0  1 -1 -1 -2]
 [-1 -1  0  0 -1  0  0 -1]
 [-1  0  0  0 -1  0 -1 -1]
 [ 0 -1  1  1  0  1 -1 -3]
 [ 0  1  0  0 -1  0  0  0]
 [ 1  1  0  1  1  0  0  0]
 [ 2  2  1  1  3  0  0  0]]",True,"[-1, -1, -1, 0, 0, 1, 2, -1, 0, -1, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, -1, 1, 3, 0, 0, 0]","[-2, -1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 1, 2, 0, 1, 0, 1, 1, -1, 0, 0, 1, 1, 1, -1, 0, -1, 0]",t^{7} + 24 t^{5} + 66 t^{3} + 21 t,t^{8} + 32 t^{6} + 127 t^{4} + 47 t^{2} + 1,"[-2, -1, 0, 0, 1, 1, 1, 1, -1, 2, 1, 2, 2, 0, 1, 1, 1, 2, -1, 2, 0, 0, 0, 1, 1, 0, -1, 0]","[-1, -1, -1, 0, 0, 1, 2, -1, 0, 0, 1, 2, 2, 0, 2, 0, 1, 1, 0, 1, 1, 2, 1, 0, -1, 1, 2, 1]","[-2, -1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 1, 2, 0, 1, 0, 1, 1, -1, 0, 0, 1, 1, 1, -1, 0, -1, 0]","[0, 0, 0]","[[{1, 7}, {2, 6}, {4, 5}, {3}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {5, 6}, {1, 4}, {3}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{5, 7}, {2, 6}, {1, 4}, {3}]]",1,6*K1**2 - 3*K2 - 2,"<a href=""/flatknot/7.44537"">7.44537</a>",O1O2U3O4O5U6U2O6U7O3U1U5O7U4,O1O2U3O4U5O6O5U1U7O3U6U2O7U4,O1O2U1O3U4O5O6U3O7U5U2O4U7U6,"[0, 0, 0]",{'O1O2U3O4O5U2O6U1U5O3U6O7U4U7'},1,,False
7.44538,O1O2U3O4O5U2O6U1U7O3U6O7U4U5,"[[ 0 -2 -1  0  0  2  1  0]
 [ 2  0  0  1  2  3  0  2]
 [ 1  0  0  1  0  1 -1  2]
 [ 0 -1 -1  0  0  1  1  0]
 [ 0 -2  0  0  0  1  1 -1]
 [-2 -3 -1 -1 -1  0  1 -3]
 [-1  0  1 -1 -1 -1  0 -1]
 [ 0 -2 -2  0  1  3  1  0]]","[[ 0  2  1  0  0  0 -1 -2]
 [-2  0  1 -1 -1 -3 -1 -3]
 [-1 -1  0 -1 -1 -1  1  0]
 [ 0  1  1  0  0  0 -1 -1]
 [ 0  1  1  0  0 -1  0 -2]
 [ 0  3  1  0  1  0 -2 -2]
 [ 1  1 -1  1  0  2  0  0]
 [ 2  3  0  1  2  2  0  0]]",True,"[-2, -1, 0, 0, 0, 1, 2, -1, 1, 1, 3, 1, 3, 1, 1, 1, -1, 0, 0, 0, 1, 1, 1, 0, 2, 2, 2, 0]","[-2, -1, 0, 0, 0, 1, 2, -1, 1, 1, 3, 1, 3, 1, 1, 1, -1, 0, 0, 0, 1, 1, 1, 0, 2, 2, 2, 0]",t^{7} + 41 t^{5} + 105 t^{3} + 45 t,t^{8} + 51 t^{6} + 151 t^{4} + 85 t^{2},"[-2, -1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, -1, 1, 0, 3, 2, -1, 0, 0, -1, 0, 0, 1, 0, 1, 2]","[-2, -1, 0, 0, 0, 1, 2, 2, -1, 1, 1, 2, 1, 0, 0, 0, 3, 3, 0, 1, -1, 0, 0, 0, 1, 1, 0, 1]","[-2, -1, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 3, 1, 0, 2, -1, 1, 0, 0, 1, 1, -1, 1, 1, 1, 3, -1]","[0, 0, 0]","[[{4, 7}, {2, 6}, {1, 5}, {3}]]",0,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.44538"">7.44538</a>",O1O2U3O4O5U1U2O6U7O3U6U5O7U4,O1O2U3O4U2O5O6U1U7O3U5U6O7U4,O1O2U3O4U5O3O6U4O7U1U2O5U7U6,"[0, 0, 0]",{'O1O2U3O4O5U2O6U1U7O3U6O7U4U5'},1,,
7.44539,O1O2U3O4O5U2O6U1U7O3U6O7U5U4,"[[ 0 -2 -1  0  1  1  1  0]
 [ 2  0  0  1  3  2  0  2]
 [ 1  0  0  1  1  0 -1  2]
 [ 0 -1 -1  0  0  1  1  0]
 [-1 -3 -1  0  0  0  1 -2]
 [-1 -2  0 -1  0  0  1 -2]
 [-1  0  1 -1 -1 -1  0 -1]
 [ 0 -2 -2  0  2  2  1  0]]","[[ 0  1  1  1  0  0 -1 -2]
 [-1  0  1  0  0 -2 -1 -3]
 [-1 -1  0 -1 -1 -1  1  0]
 [-1  0  1  0 -1 -2  0 -2]
 [ 0  0  1  1  0  0 -1 -1]
 [ 0  2  1  2  0  0 -2 -2]
 [ 1  1 -1  0  1  2  0  0]
 [ 2  3  0  2  1  2  0  0]]",True,"[-1, -1, -1, 0, 0, 1, 2, -1, 0, 0, 2, 1, 3, 1, 1, 1, -1, 0, 1, 2, 0, 2, 0, 1, 1, 2, 2, 0]","[-2, -1, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 3, 1, 2, -1, 0, 1, 0, 1, 1, 0, 1, 2, 2, -1, -1, 0]",t^{7} + 38 t^{5} + 109 t^{3} + 39 t,t^{8} + 46 t^{6} + 144 t^{4} + 73 t^{2} + 1,"[-2, -1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 3, -1, 0, 1, 2, 3, 0, -1, -1, 0, 1, 0, 0, 0, -1, -1]","[-1, -1, -1, 0, 0, 1, 2, -1, -1, 0, 0, 3, 3, 0, -1, 0, 2, 1, -1, 1, 1, 0, 0, -1, 0, 0, 1, 1]","[-2, -1, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 3, 1, 2, -1, 0, 1, 0, 1, 1, 0, 1, 2, 2, -1, -1, 0]","[0, 0, 0]","[[{1, 7}, {2, 6}, {4, 5}, {3}], [{2, 7}, {4, 6}, {5}, {1, 3}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{5, 7}, {2, 6}, {1, 4}, {3}]]",1,6*K1**2 - 3*K2 - 2,"<a href=""/flatknot/7.44539"">7.44539</a>",O1O2U3O4O5U2U1O6U7O3U6U5O7U4,O1O2U3O4U2O5O6U1U7O3U6U5O7U4,O1O2U3O4U5O3O6U4O7U2U1O5U7U6,"[0, 0, 0]",{'O1O2U3O4O5U2O6U1U7O3U6O7U5U4'},1,,False
7.44540,O1O2U3O4O5U2O6U4U1O3U6O7U5U7,"[[ 0 -1 -1  0 -1  1  1  1]
 [ 1  0 -1  0  1  3  1  1]
 [ 1  1  0  0  1  1  0  1]
 [ 0  0  0  0 -1 -1  0  0]
 [ 1 -1 -1  1  0  2  1  1]
 [-1 -3 -1  1 -2  0  0  1]
 [-1 -1  0  0 -1  0  0  0]
 [-1 -1 -1  0 -1 -1  0  0]]","[[ 0  1  1  1  0 -1 -1 -1]
 [-1  0  1  0  1 -1 -2 -3]
 [-1 -1  0  0  0 -1 -1 -1]
 [-1  0  0  0  0  0 -1 -1]
 [ 0 -1  0  0  0  0 -1  0]
 [ 1  1  1  0  0  0  1  1]
 [ 1  2  1  1  1 -1  0 -1]
 [ 1  3  1  1  0 -1  1  0]]",True,"[-1, -1, -1, 0, 1, 1, 1, -1, 0, -1, 1, 2, 3, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, -1, -1, 1]","[-1, -1, -1, 0, 1, 1, 1, -1, -1, 1, 1, 1, 2, -1, 0, 1, 1, 3, 0, 0, 1, 1, 0, 0, -1, 0, 0, -1]",t^{7} + 25 t^{5} + 34 t^{3} + 10 t,t^{8} + 31 t^{6} + 66 t^{4} + 33 t^{2} + 1,"[-1, -1, -1, 0, 1, 1, 1, -1, -1, 1, 1, 1, 2, -1, 1, -1, 1, 1, 0, 0, 1, 1, 2, 1, 1, -1, 0, 0]","[-1, -1, -1, 0, 1, 1, 1, -1, 0, 1, 1, 1, 1, 0, 2, -1, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, -1, -1]","[-1, -1, -1, 0, 1, 1, 1, -1, -1, 1, 1, 1, 2, -1, 0, 1, 1, 3, 0, 0, 1, 1, 0, 0, -1, 0, 0, -1]","[0, 0, 0]","[[{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {3, 6}, {5}, {1, 4}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {5, 6}, {4}, {1, 3}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{6, 7}, {2, 5}, {4}, {1, 3}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.44540"">7.44540</a>",O1O2U3O4O5U6U1O6U7O3U5U2O7U4,O1O2U3O4U5O6O5U2U7O3U1U6O7U4,O1O2U1O3U4O5O6U3O7U2U6O4U7U5,"[0, 0, 0]",{'O1O2U3O4O5U2O6U4U1O3U6O7U5U7'},1,,False
7.44541,O1O2U3O4O5U2O6U4U7O3U1O7U5U6,"[[ 0 -1 -1  0 -1  1  2  0]
 [ 1  0  0  0  1  1  1  2]
 [ 1  0  0  0  1  1  1  2]
 [ 0  0  0  0 -1  1  1 -1]
 [ 1 -1 -1  1  0  1  2  1]
 [-1 -1 -1 -1 -1  0  1 -1]
 [-2 -1 -1 -1 -2 -1  0 -2]
 [ 0 -2 -2  1 -1  1  2  0]]","[[ 0  2  1  0  0 -1 -1 -1]
 [-2  0 -1 -1 -2 -1 -1 -2]
 [-1  1  0 -1 -1 -1 -1 -1]
 [ 0  1  1  0 -1  0  0 -1]
 [ 0  2  1  1  0 -2 -2 -1]
 [ 1  1  1  0  2  0  0  1]
 [ 1  1  1  0  2  0  0  1]
 [ 1  2  1  1  1 -1 -1  0]]",True,"[-2, -1, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 1, 0, -1, -1]","[-2, -1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, -1, -1, 0, 1, 1, -1, -1, 0]",t^{7} + 30 t^{5} + 69 t^{3} + 8 t,t^{8} + 38 t^{6} + 102 t^{4} + 15 t^{2},"[-1, -1, -1, 0, 0, 1, 2, -1, 0, -1, 1, 1, 2, 1, 0, 0, 1, 1, -1, 1, 1, 2, -1, 0, 0, 0, 1, 0]","[-2, -1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, -1, -1, 0, 1, 1, -1, -1, 0]","[-1, -1, -1, 0, 0, 1, 2, -1, -1, 1, 1, 1, 2, 0, 0, 2, 1, 1, 0, 2, 1, 1, -1, 1, 1, 1, 2, 1]","[0, 0, 0]","[[{1, 7}, {3, 6}, {5}, {2, 4}], [{2, 7}, {3, 6}, {5}, {1, 4}], [{5, 7}, {4, 6}, {1, 3}, {2}], [{5, 7}, {4, 6}, {2, 3}, {1}], [{5, 7}, {4, 6}, {3}, {1, 2}], [{5, 7}, {4, 6}, {3}, {2}, {1}]]",1,6*K1**2 - 3*K2 - 2,"<a href=""/flatknot/7.44541"">7.44541</a>",O1O2U3O4O5U6U1O7U5O3U7U2O6U4,O1O2U3O4U2O5O6U4U7O3U1U5O7U6,O1O2U3O4U5O3O6U1O7U2U6O5U7U4,"[0, 0, 0]",{'O1O2U3O4O5U2O6U4U7O3U1O7U5U6'},1,,False
7.44542,O1O2U3O4O5U2O6U4U7O3U1O7U6U5,"[[ 0 -1 -1  0 -1  2  1  0]
 [ 1  0  0  0  1  2  0  2]
 [ 1  0  0  0  1  1  0  2]
 [ 0  0  0  0 -1  1  1 -1]
 [ 1 -1 -1  1  0  2  1  1]
 [-2 -2 -1 -1 -2  0  0 -2]
 [-1  0  0 -1 -1  0  0 -1]
 [ 0 -2 -2  1 -1  2  1  0]]","[[ 0  2  0  0 -1 -1]
 [-2  0 -1 -2 -1 -2]
 [ 0  1  0 -1  0  0]
 [ 0  2  1  0 -2 -2]
 [ 1  1  0  2  0  0]
 [ 1  2  0  2  0  0]]",False,"[-2, 0, 0, 1, 1, 1, 2, 1, 2, 1, 0, 0, 2, 2, 0]","[-2, 0, 0, 1, 1, 0, 1, 1, 2, 1, -1, -1, 1, 1, 0]",t^{5} + 19 t^{3} + 29 t,t^{6} + 25 t^{4} + 46 t^{2} + 1,"[-1, -1, 0, 0, 2, 0, -1, 1, 1, -1, 1, 2, -1, 0, 1]","[-2, 0, 0, 1, 1, 0, 1, 1, 2, 1, -1, -1, 1, 1, 0]","[-1, -1, 0, 0, 2, 0, 0, 2, 1, 0, 2, 2, -1, 1, 2]","[0, 0, 0]","[[{1, 7}, {4, 6}, {2, 5}, {3}], [{1, 7}, {4, 6}, {3, 5}, {2}], [{1, 7}, {4, 6}, {5}, {2, 3}], [{2, 7}, {3, 6}, {1, 5}, {4}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {6}, {1, 5}, {3, 4}], [{2, 7}, {6}, {1, 5}, {4}, {3}], [{5, 7}, {4, 6}, {3}, {1, 2}], [{6, 7}, {5}, {1, 4}, {2, 3}]]",1,14*K1**2 - 7*K2 - 6,"<a href=""/flatknot/7.44542"">7.44542</a>",O1O2U3O4O5U1U6O7U5O3U7U2O6U4,O1O2U3O4U2O5O6U4U7O3U1U6O7U5,O1O2U3O4U5O3O6U2O7U1U6O5U7U4,"[0, 0, 0]",{'O1O2U3O4O5U2O6U4U7O3U1O7U6U5'},1,,False
7.44543,O1O2U3O4O5U2O6U4U7O3U6O7U1U5,"[[ 0 -1 -1  0 -1  2  1  0]
 [ 1  0  0  0  0  2  1  1]
 [ 1  0  0  0  1  1  0  2]
 [ 0  0  0  0 -1  1  0  0]
 [ 1  0 -1  1  0  2  1  0]
 [-2 -2 -1 -1 -2  0  1 -3]
 [-1 -1  0  0 -1 -1  0 -1]
 [ 0 -1 -2  0  0  3  1  0]]","[[ 0  2  1  0  0 -1 -1 -1]
 [-2  0  1 -1 -3 -1 -2 -2]
 [-1 -1  0  0 -1  0 -1 -1]
 [ 0  1  0  0  0  0  0 -1]
 [ 0  3  1  0  0 -2 -1  0]
 [ 1  1  0  0  2  0  0  1]
 [ 1  2  1  0  1  0  0  0]
 [ 1  2  1  1  0 -1  0  0]]",True,"[-2, -1, 0, 0, 1, 1, 1, -1, 1, 3, 1, 2, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0, -1, 0]","[-2, -1, 0, 0, 1, 1, 1, -1, 1, 3, 1, 2, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0, -1, 0]",t^{7} + 30 t^{5} + 68 t^{3} + 30 t,t^{8} + 38 t^{6} + 101 t^{4} + 54 t^{2} + 1,"[-1, -1, -1, 0, 0, 1, 2, -1, 0, -1, 1, 2, 2, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, -1, 1, 1, 2]","[-2, -1, 0, 0, 1, 1, 1, 2, -1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 0, 0, 1, -1, 1, 0, 1, 0, 0, -1]","[-1, -1, -1, 0, 0, 1, 2, -1, 0, 0, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 1, 2, 0, 1, 3, 0, 1, -1]","[0, 0, 0]","[[{1, 7}, {2, 6}, {4, 5}, {3}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{4, 7}, {1, 6}, {2, 5}, {3}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{4, 7}, {3, 6}, {1, 5}, {2}], [{4, 7}, {6}, {1, 5}, {2, 3}], [{5, 7}, {1, 6}, {2, 4}, {3}], [{5, 7}, {2, 6}, {1, 4}, {3}]]",1,6*K1**2 - 3*K2 - 2,"<a href=""/flatknot/7.44543"">7.44543</a>",O1O2U3O4O5U1U5O6U7O3U6U2O7U4,O1O2U3O4U2O5O6U5U7O3U1U6O7U4,O1O2U3O4U5O3O6U4O7U1U6O5U7U2,"[0, 0, 0]",{'O1O2U3O4O5U2O6U4U7O3U6O7U1U5'},1,,False
7.44544,O1O2U3O4O5U2O6U5U1O3U6O7U4U7,"[[ 0 -1 -1  0  0  0  1  1]
 [ 1  0 -1  0  2  1  1  1]
 [ 1  1  0  0  1  1  0  1]
 [ 0  0  0  0 -1  0  0  0]
 [ 0 -2 -1  1  0 -1  1  1]
 [ 0 -1 -1  0  1  0  1  0]
 [-1 -1  0  0 -1 -1  0  0]
 [-1 -1 -1  0 -1  0  0  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0  0 -1 -1 -1]
 [-1  0  0  0 -1 -1  0 -1]
 [ 0  0  0  0  0 -1  0  0]
 [ 0  0  1  0  0  1 -1 -1]
 [ 0  1  1  1 -1  0 -1 -2]
 [ 1  1  0  0  1  1  0  1]
 [ 1  1  1  0  1  2 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, -1, 1, 1, 1, 2, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, -1, 0, 1, 1, 1, 1, -1, 0, 0, 0, 1, 0, 1, 1, 0]",t^{7} + 16 t^{5} + 24 t^{3} + 3 t,t^{8} + 20 t^{6} + 40 t^{4} + 11 t^{2},"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, -1, 0, 1, 1, 1, 1, -1, 0, 0, 0, 1, 0, 1, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, -1, 1, -1, 0, 0, 0, 0, 1, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, -1, 0, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 0]","[[{1, 7}, {2, 6}, {3, 5}, {4}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{3, 7}, {4, 6}, {2, 5}, {1}], [{4, 7}, {3, 6}, {1, 5}, {2}], [{4, 7}, {3, 6}, {2, 5}, {1}], [{4, 7}, {3, 6}, {5}, {1, 2}], [{4, 7}, {3, 6}, {5}, {2}, {1}], [{5, 7}, {6}, {2, 4}, {1, 3}], [{7}, {5, 6}, {1, 4}, {2, 3}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.44544"">7.44544</a>",O1O2U3O4O5U6U2O6U7O3U5U1O7U4,O1O2U3O4U5O6O5U2U7O3U6U1O7U4,O1O2U1O3U4O5O6U3O7U6U2O4U7U5,"[0, 0, 0]","{'O1O2U3O4U1O5O6U2U5O3U6O7U4U7', 'O1O2U3O4O5U2O6U5U1O3U6O7U4U7', 'O1O2U3O4U1O5U4U5O6O7U2U7O3U6'}",3,,False
