name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,namelink,inv,bar,barinv,dig_sym_type,r3_orbit,r3_orbit_length,cable_arr_poly,slice
7.42075,O1O2O3U4U1O5O4U5U6O7U2O6U3U7,"[[ 0 -1  0  1  0 -1  0  1]
 [ 1  0  0  1  1 -1  0  2]
 [ 0  0  0  0  1 -1  0  1]
 [-1 -1  0  0  0 -1 -1  0]
 [ 0 -1 -1  0  0 -1  0  1]
 [ 1  1  1  1  1  0  1  0]
 [ 0  0  0  1  0 -1  0  1]
 [-1 -2 -1  0 -1  0 -1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0  0 -1 -1 -1]
 [-1  0  0 -1 -1 -1  0 -2]
 [ 0  0  1  0  1  0 -1  0]
 [ 0  0  1 -1  0  0 -1 -1]
 [ 0  1  1  0  0  0 -1  0]
 [ 1  1  0  1  1  1  0  1]
 [ 1  1  2  0  1  0 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, -1, 0, 1, 0, 0, 1, 1, 1, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",t^{7} + 16 t^{5} + 27 t^{3} + 9 t,t^{8} + 20 t^{6} + 45 t^{4} + 20 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, -1, 0, 0, 1, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 0]","[[{1, 7}, {4, 6}, {3, 5}, {2}], [{5, 7}, {2, 6}, {4}, {1, 3}], [{5, 7}, {4, 6}, {1, 3}, {2}], [{5, 7}, {6}, {2, 4}, {1, 3}]]",1,16*K1**2 - 8*K2 - 7,"<a href=""/flatknot/7.42075"">7.42075</a>",O1O2O3U4U1O5U2O4U5U6O7O6U3U7,O1O2U3O4U2O5O3U6U4U5O7O6U1U7,O1O2U3O4U1O3O5U6U5O7O6U2U4U7,"[0, 0, 0]",{'O1O2O3U4U1O5O4U5U6O7U2O6U3U7'},1,,False
7.42076,O1O2O3U4U1O5O4U5U6O7U3O6U2U7,"[[ 0 -1  0  1  0 -1  0  1]
 [ 1  0  1  0  1 -1  0  2]
 [ 0 -1  0  1  1 -1 -1  1]
 [-1  0 -1  0  0 -1 -1  0]
 [ 0 -1 -1  0  0 -1  0  1]
 [ 1  1  1  1  1  0  1  0]
 [ 0  0  1  1  0 -1  0  1]
 [-1 -2 -1  0 -1  0 -1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0 -1 -1  0 -1]
 [-1  0  0 -1 -1 -1 -2  0]
 [ 0  0  1  0  0 -1 -1 -1]
 [ 0  1  1  0  0  1  0 -1]
 [ 0  1  1  1 -1  0 -1 -1]
 [ 1  0  2  1  0  1  0 -1]
 [ 1  1  0  1  1  1  1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, -1, 0, 1, 1, 1, 1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",t^{7} + 18 t^{5} + 49 t^{3} + 32 t,t^{8} + 22 t^{6} + 73 t^{4} + 60 t^{2},"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, -1, 1, 0, 0, 0, 1, 0, 0, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 1, 1, 1, -1, 0, 1, 1, 1, 0]","[0, 0, 0]","[[{5, 7}, {4, 6}, {1, 3}, {2}]]",0,-12*K1**3 + 16*K1**2 + 16*K1*K2 + K1 - 8*K2 - 5*K3 - 7,"<a href=""/flatknot/7.42076"">7.42076</a>",O1O2O3U4U2O5U1O4U5U6O7O6U3U7,O1O2U3O4U2O5O3U6U5U4O7O6U1U7,O1O2U3O4U1O3O5U6U5O7O6U4U2U7,"[0, 0, 0]",{'O1O2O3U4U1O5O4U5U6O7U3O6U2U7'},1,,
7.42077,O1O2O3U4U1O5O4U6U2O6U5O7U3U7,"[[ 0 -1  0  1  0  0 -1  1]
 [ 1  0  0  1  1  0  0  1]
 [ 0  0  0  1  0 -1  0  1]
 [-1 -1 -1  0  0 -1 -1  1]
 [ 0 -1  0  0  0  0 -1  1]
 [ 0  0  1  1  0  0  0  0]
 [ 1  0  0  1  1  0  0  1]
 [-1 -1 -1 -1 -1  0 -1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  1  0 -1 -1 -1 -1]
 [-1 -1  0 -1  0 -1 -1 -1]
 [ 0  0  1  0  0  0 -1 -1]
 [ 0  1  0  0  0  1  0  0]
 [ 0  1  1  0 -1  0  0  0]
 [ 1  1  1  1  0  0  0  0]
 [ 1  1  1  1  0  0  0  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, -1, 1, 1, 0, 0, 0, 1, 1, 0]",t^{7} + 12 t^{5} + 17 t^{3} + 2 t,t^{8} + 16 t^{6} + 33 t^{4} + 7 t^{2},"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, -1, 1, 0, 0, 0, 1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, -1, 1, 1, 0, 0, 0, 1, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, -1, 0, 1, 1, 0, 0, 1, 1, 0, -1]","[0, 0, 0]","[[{1, 7}, {3, 6}, {5}, {2, 4}], [{5, 7}, {1, 6}, {2, 4}, {3}], [{5, 7}, {3, 6}, {2, 4}, {1}], [{5, 7}, {6}, {2, 4}, {1, 3}], [{5, 7}, {6}, {2, 4}, {3}, {1}], [{6, 7}, {5}, {2, 4}, {1, 3}], [{7}, {3, 6}, {1, 5}, {2, 4}], [{7}, {5, 6}, {2, 4}, {1, 3}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.42077"">7.42077</a>",O1O2O3U4U1O4U5O6U2U6O7O5U3U7,O1O2U1O3U4O5O4U6U2U5O7O6U3U7,O1O2U1O3U4O5O4U6U3O7O6U2U5U7,"[0, 0, 0]","{'O1O2O3U4U1O5O4U6U2O6U5O7U3U7', 'O1O2U3O4U5O3U6U1O6O7U4U2O5U7'}",2,,False
7.42078,O1O2O3U4U1O5O4U6U3O6U2O7U5U7,"[[ 0 -1  0  1  0  0 -1  1]
 [ 1  0  1  0  1  1  0  0]
 [ 0 -1  0  1  0  1 -1  1]
 [-1  0 -1  0 -1 -1 -1  1]
 [ 0 -1  0  1  0  0 -1  0]
 [ 0 -1 -1  1  0  0  0  1]
 [ 1  0  1  1  1  0  0  1]
 [-1  0 -1 -1  0 -1 -1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  1 -1 -1 -1  0 -1]
 [-1 -1  0  0 -1 -1  0 -1]
 [ 0  1  0  0  0  0 -1 -1]
 [ 0  1  1  0  0  1 -1 -1]
 [ 0  1  1  0 -1  0 -1  0]
 [ 1  0  0  1  1  1  0  0]
 [ 1  1  1  1  1  0  0  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, -1, 1, 1, 1, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 2, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",t^{7} + 14 t^{5} + 35 t^{3} + 21 t,t^{8} + 18 t^{6} + 49 t^{4} + 32 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 1, 0, -1, 0, 0, 0, 0, 1, 0, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, 0, 0, 0, 1, 2, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1, 0, 1, 1, 0, 1, 1, 0, 1, -1]","[0, 0, 0]","[[{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {4, 6}, {3, 5}, {1}], [{2, 7}, {4, 6}, {5}, {1, 3}], [{4, 7}, {2, 6}, {5}, {1, 3}], [{5, 7}, {6}, {2, 4}, {1, 3}], [{6, 7}, {2, 5}, {4}, {1, 3}], [{6, 7}, {4, 5}, {1, 3}, {2}], [{6, 7}, {5}, {2, 4}, {1, 3}], [{7}, {5, 6}, {2, 4}, {1, 3}], [{7}, {5, 6}, {3, 4}, {1, 2}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.42078"">7.42078</a>",O1O2O3U4U5O4U2O6U1U6O7O5U3U7,O1O2U1O3U4O5O4U6U3U2O7O6U5U7,O1O2U1O3U4O5O4U6U2O7O6U5U3U7,"[0, 0, 0]",{'O1O2O3U4U1O5O4U6U3O6U2O7U5U7'},1,,False
7.42079,O1O2O3U4U1O5O4U6U3O6U5O7U2U7,"[[ 0 -1  0  1  0  0 -1  1]
 [ 1  0  1  0  1  0  0  1]
 [ 0 -1  0  0  1  0 -1  1]
 [-1  0  0  0 -1 -1 -1  0]
 [ 0 -1 -1  1  0  0 -1  1]
 [ 0  0  0  1  0  0  0  0]
 [ 1  0  1  1  1  0  0  1]
 [-1 -1 -1  0 -1  0 -1  0]]","[[ 0  1  0  0  0 -1]
 [-1  0  0 -1 -1  0]
 [ 0  0  0  1  0 -1]
 [ 0  1 -1  0  0 -1]
 [ 0  1  0  0  0  0]
 [ 1  0  1  1  0  0]]",False,"[-1, 0, 0, 0, 1, 0, 1, 1, 0, -1, 0, 1, 0, 1, 0]","[-1, 0, 0, 0, 1, 0, 0, 1, 2, -1, 0, 1, 0, 0, 0]",t^{5} + 5 t^{3} + 4 t,t^{6} + 7 t^{4} + 8 t^{2} + 1,"[-1, 0, 0, 0, 1, 0, 0, 1, 2, -1, 0, 1, 0, 0, 0]","[-1, 0, 0, 0, 1, 0, 0, 1, 2, 0, -1, 0, 0, 1, 0]","[-1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, -1, 1, 0]","[0, 0, 0]","[[{1, 7}, {3, 6}, {5}, {2, 4}], [{2, 7}, {6}, {1, 5}, {3, 4}], [{5, 7}, {4, 6}, {2, 3}, {1}], [{6, 7}, {1, 5}, {3, 4}, {2}], [{6, 7}, {2, 5}, {4}, {1, 3}], [{6, 7}, {3, 5}, {1, 4}, {2}], [{6, 7}, {4, 5}, {1, 3}, {2}], [{6, 7}, {4, 5}, {2, 3}, {1}], [{6, 7}, {4, 5}, {3}, {1, 2}], [{6, 7}, {5}, {2, 4}, {1, 3}], [{7}, {2, 6}, {1, 5}, {3, 4}], [{7}, {6}, {1, 5}, {3, 4}, {2}]]",1,4*K1**2 - 2*K2 - 1,"<a href=""/flatknot/7.42079"">7.42079</a>",O1O2O3U4U2O4U5O6U1U6O7O5U3U7,O1O2U1O3U4O5O4U6U5U2O7O6U3U7,O1O2U1O3U4O5O4U6U3O7O6U5U2U7,"[0, 0, 0]","{'O1O2U3O4U5O3U6U2O6O7U4U1O5U7', 'O1O2O3U4U1O5O4U6U3O6U5O7U2U7'}",2,-768*K1**6 + 2880*K1**4*K2 - 7328*K1**4 + 160*K1**3*K2*K3 - 2176*K1**3*K3 - 3648*K1**2*K2**2 - 480*K1**2*K2*K4 + 12752*K1**2*K2 - 256*K1**2*K3**2 - 6304*K1**2 - 64*K1*K2**2*K3 + 6624*K1*K2*K3 + 904*K1*K3*K4 - 16*K2**4 + 288*K2**2*K4 - 5568*K2**2 - 2296*K3**2 - 412*K4**2 + 5706,False
7.42080,O1O2O3U4U1O5O4U6U5O6U3O7U2U7,"[[ 0 -1  0  1  0  0 -1  1]
 [ 1  0  1  0  1 -1  1  1]
 [ 0 -1  0  0  1  0 -1  1]
 [-1  0  0  0  0  0 -2  0]
 [ 0 -1 -1  0  0  0  0  1]
 [ 0  1  0  0  0  0  0  0]
 [ 1 -1  1  2  0  0  0  1]
 [-1 -1 -1  0 -1  0 -1  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0  0  0  0 -2]
 [-1  0  0  0 -1 -1 -1 -1]
 [ 0  0  0  0  0  0  1  0]
 [ 0  0  1  0  0  1 -1 -1]
 [ 0  0  1  0 -1  0 -1  0]
 [ 1  0  1 -1  1  1  0  1]
 [ 1  2  1  0  1  0 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, -1, 0, -1, 1, 1, 1, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, -1, 1, 1, 1, 0, 0, 0, 0, 0, -1, 1, 0, 1, 0, 0]",t^{7} + 14 t^{5} + 43 t^{3} + 20 t,t^{8} + 18 t^{6} + 61 t^{4} + 31 t^{2},"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 2, 1, 2, 0, 1, 1, 1, 0, -1, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, -1, 0, 1, 0, 0, 0, 0, 1, 2, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 1, 2, -1, 1, 1, 1, 0, 0, 0, 0, 0, -1, 1, 0, 1, 0, 0]","[0, 0, 0]","[[{1, 7}, {3, 6}, {2, 5}, {4}], [{5, 7}, {1, 6}, {3, 4}, {2}], [{5, 7}, {2, 6}, {3, 4}, {1}], [{5, 7}, {6}, {3, 4}, {1, 2}], [{5, 7}, {6}, {3, 4}, {2}, {1}], [{6, 7}, {2, 5}, {4}, {1, 3}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.42080"">7.42080</a>",O1O2O3U4U2O4U1O5U6U5O7O6U3U7,O1O2U1O3U4O5O4U6U5U3O7O6U2U7,O1O2U1O3U4O5O4U6U5O7O6U3U2U7,"[0, 0, 0]","{'O1O2U3O4U1O5U6O3U5U4O6O7U2U7', 'O1O2O3U4U1O5O4U6U5O6U3O7U2U7'}",2,,False
7.42081,O1O2O3U4U1O5O4U6U7O6U2O7U5U3,"[[ 0 -1  0  2  0  0 -1  0]
 [ 1  0  0  1  1  0  1  0]
 [ 0  0  0  1  0 -1  0  1]
 [-2 -1 -1  0 -1 -1 -3 -1]
 [ 0 -1  0  1  0  0 -1  0]
 [ 0  0  1  1  0  0 -1  1]
 [ 1 -1  0  3  1  1  0  0]
 [ 0  0 -1  1  0 -1  0  0]]","[[ 0  2  0  0  0  0 -1 -1]
 [-2  0 -1 -1 -1 -1 -1 -3]
 [ 0  1  0  1  1  0  0 -1]
 [ 0  1 -1  0  1  0  0  0]
 [ 0  1 -1 -1  0  0  0  0]
 [ 0  1  0  0  0  0 -1 -1]
 [ 1  1  0  0  0  1  0  1]
 [ 1  3  1  0  0  1 -1  0]]",True,"[-2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 3, -1, -1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 1, -1]","[-2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, -1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 0, 1, 0, 0, -1]",t^{7} + 21 t^{5} + 71 t^{3} + 15 t,t^{8} + 27 t^{6} + 98 t^{4} + 27 t^{2} + 1,"[-1, -1, 0, 0, 0, 0, 2, -1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, -1, -1, 1, -1, 1, 1]","[-2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, -1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 0, 1, 0, 0, -1]","[-1, -1, 0, 0, 0, 0, 2, -1, 0, 0, 1, 1, 3, 0, 0, 0, 1, 1, -1, -1, 0, 1, -1, 0, 1, 0, 1, 1]","[0, 0, 0]","[[{2, 7}, {4, 6}, {3, 5}, {1}]]",1,-4*K1**3 + 14*K1**2 + 8*K1*K2 - K1 - 7*K2 - 3*K3 - 6,"<a href=""/flatknot/7.42081"">7.42081</a>",O1O2O3U1U4O5U2O6U5U6O7O4U3U7,O1O2U1O3U2O4O5U6U3U5O7O6U4U7,O1O2U3O4U5O3O5U6U2O7O6U1U4U7,"[0, 0, 0]",{'O1O2O3U4U1O5O4U6U7O6U2O7U5U3'},1,,False
7.42082,O1O2O3U4U1O5O4U6U7O6U3O7U5U2,"[[ 0 -1  1  1  0  0 -1  0]
 [ 1  0  1  0  1  0  1  0]
 [-1 -1  0  0  0  0 -2 -1]
 [-1  0  0  0 -1 -1 -1  0]
 [ 0 -1  0  1  0  0 -1  0]
 [ 0  0  0  1  0  0 -1  1]
 [ 1 -1  2  1  1  1  0  0]
 [ 0  0  1  0  0 -1  0  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0  0 -1 -1 -2]
 [-1  0  0 -1 -1  0  0 -1]
 [ 0  0  1  0  0  1  0 -1]
 [ 0  0  1  0  0  0 -1 -1]
 [ 0  1  0 -1  0  0  0  0]
 [ 1  1  0  0  1  0  0  1]
 [ 1  2  1  1  1  0 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 0, -1, 0, 1, 0, 1, 1, 0, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, -1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",t^{7} + 14 t^{5} + 37 t^{3} + 12 t,t^{8} + 18 t^{6} + 53 t^{4} + 20 t^{2},"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, -1, 1, 0, 0, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, -1, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0]","[[{1, 7}, {4, 6}, {2, 5}, {3}], [{2, 7}, {6}, {1, 5}, {3, 4}], [{3, 7}, {4, 6}, {2, 5}, {1}], [{5, 7}, {3, 6}, {4}, {1, 2}], [{7}, {2, 6}, {4, 5}, {1, 3}], [{7}, {4, 6}, {2, 5}, {1, 3}], [{7}, {4, 6}, {2, 5}, {3}, {1}], [{7}, {5, 6}, {2, 4}, {1, 3}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.42082"">7.42082</a>",O1O2O3U2U4O5U1O6U5U6O7O4U3U7,O1O2U1O3U2O4O5U6U5U3O7O6U4U7,O1O2U3O4U5O3O5U6U2O7O6U4U1U7,"[0, 0, 0]","{'O1O2U3O4U1O5U6O3U7U4O6O7U5U2', 'O1O2O3U4U1O5O4U6U7O6U3O7U5U2'}",2,,False
7.42083,O1O2O3U4U1O5O4U6U7O6U5O7U2U3,"[[ 0 -1  0  2  0  0 -1  0]
 [ 1  0  0  1  1 -1  1  1]
 [ 0  0  0  1  1  0 -1  0]
 [-2 -1 -1  0 -1  0 -3 -2]
 [ 0 -1 -1  1  0  0 -1  1]
 [ 0  1  0  0  0  0  0  1]
 [ 1 -1  1  3  1  0  0  0]
 [ 0 -1  0  2 -1 -1  0  0]]","[[ 0  2  0  0  0  0 -1 -1]
 [-2  0  0 -1 -1 -2 -1 -3]
 [ 0  0  0  0  0  1  1  0]
 [ 0  1  0  0  1  0  0 -1]
 [ 0  1  0 -1  0  1 -1 -1]
 [ 0  2 -1  0 -1  0 -1  0]
 [ 1  1 -1  0  1  1  0  1]
 [ 1  3  0  1  1  0 -1  0]]",True,"[-2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 1, 3, 0, 0, -1, -1, 0, -1, 0, 0, 1, -1, 1, 1, 1, 0, -1]","[-2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, -1, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 1, 1, 2, -1]",t^{7} + 25 t^{5} + 103 t^{3} + 81 t,t^{8} + 31 t^{6} + 136 t^{4} + 117 t^{2},"[-1, -1, 0, 0, 0, 0, 2, -1, 0, 0, 1, 2, 2, 0, 1, 0, 1, 0, -1, 1, 0, 1, 0, 1, 0, 0, 1, 2]","[-2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, -1, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 1, 1, 2, -1]","[-1, -1, 0, 0, 0, 0, 2, -1, 0, 0, 1, 1, 3, -1, 1, 0, 1, 1, 1, 0, 0, 0, 0, -1, 2, 1, 1, 1]","[0, 0, 0]","[[{2, 7}, {4, 6}, {3, 5}, {1}], [{6, 7}, {3, 5}, {2, 4}, {1}]]",1,-8*K1**3 + 14*K1**2 + 8*K1*K2 + 2*K1 - 7*K2 - 2*K3 - 6,"<a href=""/flatknot/7.42083"">7.42083</a>",O1O2O3U1U2O4U5O6U4U6O7O5U3U7,O1O2U1O3U2O4O5U6U4U5O7O6U3U7,O1O2U3O4U5O3O5U6U4O7O6U1U2U7,"[0, 0, 0]",{'O1O2O3U4U1O5O4U6U7O6U5O7U2U3'},1,,False
7.42084,O1O2O3U4U1O5O4U6U7O6U5O7U3U2,"[[ 0 -1  1  1  0  0 -1  0]
 [ 1  0  1  0  1 -1  1  1]
 [-1 -1  0  0  0  0 -2 -1]
 [-1  0  0  0  0  0 -2 -1]
 [ 0 -1  0  0  0  0 -1  1]
 [ 0  1  0  0  0  0  0  1]
 [ 1 -1  2  2  1  0  0  0]
 [ 0 -1  1  1 -1 -1  0  0]]","[[ 0  1  1  0  0  0 -1 -1]
 [-1  0  0  0  0 -1  0 -2]
 [-1  0  0  0  0 -1 -1 -2]
 [ 0  0  0  0  0  1  1  0]
 [ 0  0  0  0  0  1 -1 -1]
 [ 0  1  1 -1 -1  0 -1  0]
 [ 1  0  1 -1  1  1  0  1]
 [ 1  2  2  0  1  0 -1  0]]",True,"[-1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 2, 0, -1, -1, 0, -1, 1, 1, 1, 0, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 2, 2, -1, 1, 1, 0, 1, 1, 0, 0, 0, -1, 1, 1, 0, 0, 0]",t^{7} + 18 t^{5} + 63 t^{3} + 54 t,t^{8} + 22 t^{6} + 83 t^{4} + 77 t^{2} + 1,"[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 0, -1, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[-1, -1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2, -1, -1, 1, 0, 0, 0, 0, 1, 2, -1]","[-1, -1, 0, 0, 0, 1, 1, -1, 0, 0, 1, 2, 2, -1, 1, 1, 0, 1, 1, 0, 0, 0, -1, 1, 1, 0, 0, 0]","[0, 0, 0]","[[{4, 7}, {2, 6}, {5}, {1, 3}], [{5, 7}, {2, 6}, {4}, {1, 3}], [{7}, {2, 6}, {4, 5}, {1, 3}]]",1,8*K1**2 - 4*K2 - 3,"<a href=""/flatknot/7.42084"">7.42084</a>",O1O2O3U2U1O4U5O6U4U6O7O5U3U7,O1O2U1O3U2O4O5U6U5U4O7O6U3U7,O1O2U3O4U5O3O5U6U4O7O6U2U1U7,"[0, 0, 0]",{'O1O2O3U4U1O5O4U6U7O6U5O7U3U2'},1,,False
